Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1276284,-,-,-,41.57,-73.02,-5,185,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2016,1,4,19,0,0,0,-15,0.124,0.9,57.35,-9,1000.0
2016,1,4,19,30,0,0,-15,0.124,0.9,57.38,-9,1000.0
2016,1,4,20,0,0,0,-16,0.124,0.9,57.77,-10,1000.0
2016,1,4,20,30,0,0,-16,0.124,0.9,57.800000000000004,-10,1000.0
2016,1,4,21,0,0,0,-17,0.124,0.9,57.76,-11,1000.0
2016,1,4,21,30,0,0,-17,0.124,0.9,57.78,-11,1000.0
2016,1,4,22,0,0,0,-18,0.124,0.9,58.24,-12,1000.0
2016,1,4,22,30,0,0,-18,0.124,0.8,58.26,-12,1000.0
2016,1,4,23,0,0,0,-19,0.124,0.8,60.29,-13,1000.0
2016,1,4,23,30,0,0,-19,0.124,0.8,60.31,-13,1000.0
2016,1,5,0,0,0,0,-19,0.124,0.8,59.79,-13,1000.0
2016,1,5,0,30,0,0,-19,0.124,0.8,59.82,-13,1000.0
2016,1,5,1,0,0,0,-19,0.124,0.8,65.24,-14,1000.0
2016,1,5,1,30,0,0,-19,0.124,0.8,65.27,-14,1000.0
2016,1,5,2,0,0,0,-19,0.124,0.8,65.14,-14,1000.0
2016,1,5,2,30,0,0,-19,0.124,0.7000000000000001,65.17,-14,1000.0
2016,1,5,3,0,0,0,-19,0.124,0.7000000000000001,64.55,-14,1000.0
2016,1,5,3,30,0,0,-19,0.124,0.7000000000000001,64.58,-14,1000.0
2016,1,5,4,0,0,0,-19,0.124,0.7000000000000001,68.89,-15,1010.0
2016,1,5,4,30,0,0,-19,0.124,0.7000000000000001,68.91,-15,1010.0
2016,1,5,5,0,0,0,-19,0.124,0.7000000000000001,67.91,-15,1010.0
2016,1,5,5,30,0,0,-19,0.124,0.6000000000000001,67.93,-15,1010.0
2016,1,5,6,0,0,0,-19,0.124,0.6000000000000001,67.35,-15,1010.0
2016,1,5,6,30,0,0,-19,0.124,0.6000000000000001,67.37,-15,1010.0
2016,1,5,7,0,0,0,-19,0.124,0.6000000000000001,67.06,-15,1010.0
2016,1,5,7,30,0,0,-19,0.124,0.6000000000000001,61.78,-14,1010.0
2016,1,5,8,0,26,581,-19,0.124,0.7000000000000001,58.07,-14,1010.0
2016,1,5,8,30,37,731,-19,0.124,0.7000000000000001,53.58,-12,1010.0
2016,1,5,9,0,43,821,-18,0.124,0.7000000000000001,52.13,-11,1010.0
2016,1,5,9,30,48,878,-18,0.124,0.6000000000000001,48.15,-10,1010.0
2016,1,5,10,0,51,917,-18,0.124,0.6000000000000001,47.96,-9,1010.0
2016,1,5,10,30,54,941,-18,0.124,0.6000000000000001,41.050000000000004,-8,1010.0
2016,1,5,11,0,55,957,-17,0.124,0.6000000000000001,41.29,-7,1010.0
2016,1,5,11,30,56,964,-17,0.124,0.5,38.26,-6,1010.0
2016,1,5,12,0,56,965,-16,0.124,0.5,41.49,-5,1010.0
2016,1,5,12,30,56,959,-16,0.124,0.5,38.480000000000004,-4,1010.0
2016,1,5,13,0,57,942,-15,0.124,0.5,41.31,-4,1010.0
2016,1,5,13,30,55,921,-15,0.124,0.4,38.34,-3,1010.0
2016,1,5,14,0,52,890,-14,0.124,0.4,40.78,-3,1010.0
2016,1,5,14,30,48,846,-14,0.124,0.4,40.79,-3,1010.0
2016,1,5,15,0,43,779,-13,0.124,0.4,47.95,-4,1010.0
2016,1,5,15,30,36,678,-13,0.124,0.30000000000000004,51.71,-5,1010.0
2016,1,5,16,0,24,507,-11,0.124,0.30000000000000004,68.56,-7,1010.0
2016,1,5,16,30,0,0,-11,0.124,0.30000000000000004,68.57000000000001,-7,1010.0
2016,1,5,17,0,0,0,-12,0.124,0.30000000000000004,70.5,-8,1010.0
2016,1,5,17,30,0,0,-12,0.124,0.30000000000000004,70.5,-8,1010.0
2016,1,5,18,0,0,0,-12,0.124,0.4,67.36,-8,1010.0
2016,1,5,18,30,0,0,-12,0.124,0.4,67.36,-8,1010.0
2016,1,5,19,0,0,0,-13,0.124,0.4,69.88,-9,1010.0
2016,1,5,19,30,0,0,-13,0.124,0.4,69.87,-9,1010.0
2016,1,5,20,0,0,0,-13,0.124,0.4,68.03,-9,1010.0
2016,1,5,20,30,0,0,-13,0.124,0.4,68.02,-9,1010.0
2016,1,5,21,0,0,0,-13,0.124,0.4,67.11,-9,1010.0
2016,1,5,21,30,0,0,-13,0.124,0.4,67.1,-9,1010.0
2016,1,5,22,0,0,0,-13,0.124,0.4,67.42,-10,1010.0
2016,1,5,22,30,0,0,-13,0.124,0.4,67.41,-10,1010.0
2016,1,5,23,0,0,0,-13,0.124,0.4,68.72,-10,1010.0
2016,1,5,23,30,0,0,-13,0.124,0.4,68.71000000000001,-10,1010.0
2016,1,6,0,0,0,0,-13,0.124,0.4,70.77,-10,1010.0
2016,1,6,0,30,0,0,-13,0.124,0.4,70.76,-10,1010.0
2016,1,6,1,0,0,0,-12,0.124,0.4,73.53,-10,1010.0
2016,1,6,1,30,0,0,-12,0.124,0.4,73.52,-10,1010.0
2016,1,6,2,0,0,0,-12,0.124,0.4,75.72,-10,1010.0
2016,1,6,2,30,0,0,-12,0.124,0.4,75.71000000000001,-10,1010.0
2016,1,6,3,0,0,0,-12,0.124,0.4,83.74,-10,1010.0
2016,1,6,3,30,0,0,-12,0.124,0.4,83.74,-10,1010.0
2016,1,6,4,0,0,0,-12,0.124,0.4,84.7,-10,1010.0
2016,1,6,4,30,0,0,-12,0.124,0.4,84.7,-10,1010.0
2016,1,6,5,0,0,0,-12,0.124,0.4,84.67,-10,1010.0
2016,1,6,5,30,0,0,-12,0.124,0.4,84.67,-10,1010.0
2016,1,6,6,0,0,0,-12,0.124,0.4,84.52,-10,1010.0
2016,1,6,6,30,0,0,-12,0.124,0.4,78.13,-9,1010.0
2016,1,6,7,0,0,0,-11,0.124,0.4,78.86,-9,1010.0
2016,1,6,7,30,0,0,-12,0.124,0.4,67.52,-7,1010.0
2016,1,6,8,0,27,536,-11,0.124,0.4,67.41,-6,1010.0
2016,1,6,8,30,39,693,-11,0.124,0.30000000000000004,57.94,-4,1010.0
2016,1,6,9,0,47,784,-9,0.124,0.30000000000000004,58.65,-3,1010.0
2016,1,6,9,30,53,845,-9,0.124,0.30000000000000004,50.6,-1,1010.0
2016,1,6,10,0,57,887,-9,0.124,0.4,47.64,0,1010.0
2016,1,6,10,30,60,915,-9,0.124,0.4,47.61,0,1010.0
2016,1,6,11,0,61,934,-9,0.124,0.5,44.71,1,1010.0
2016,1,6,11,30,62,943,-9,0.124,0.5,44.68,1,1010.0
2016,1,6,12,0,61,947,-8,0.124,0.5,44.29,2,1000.0
2016,1,6,12,30,61,942,-8,0.124,0.4,44.27,2,1000.0
2016,1,6,13,0,60,927,-7,0.124,0.4,44.44,2,1000.0
2016,1,6,13,30,58,907,-7,0.124,0.4,47.7,2,1000.0
2016,1,6,14,0,56,873,-6,0.124,0.4,53.53,2,1000.0
2016,1,6,14,30,51,828,-6,0.124,0.30000000000000004,57.49,1,1000.0
2016,1,6,15,0,46,761,-4,0.124,0.30000000000000004,72.64,0,1000.0
2016,1,6,15,30,37,660,-4,0.124,0.30000000000000004,78.11,-1,1000.0
2016,1,6,16,0,25,494,-6,0.124,0.30000000000000004,73.44,-2,1000.0
2016,1,6,16,30,0,0,-6,0.124,0.30000000000000004,73.44,-2,1000.0
2016,1,6,17,0,0,0,-6,0.124,0.4,72.07000000000001,-2,1000.0
2016,1,6,17,30,0,0,-6,0.124,0.4,72.07000000000001,-2,1000.0
2016,1,6,18,0,0,0,-6,0.124,0.4,73.15,-2,1000.0
2016,1,6,18,30,0,0,-6,0.124,0.4,73.15,-2,1000.0
2016,1,6,19,0,0,0,-6,0.124,0.4,73.16,-3,1000.0
2016,1,6,19,30,0,0,-6,0.124,0.4,73.15,-3,1000.0
2016,1,6,20,0,0,0,-6,0.124,0.4,78.38,-3,1000.0
2016,1,6,20,30,0,0,-6,0.124,0.4,78.36,-3,1000.0
2016,1,6,21,0,0,0,-6,0.124,0.4,84.2,-4,1000.0
2016,1,6,21,30,0,0,-6,0.124,0.4,84.18,-4,1000.0
2016,1,6,22,0,0,0,-6,0.124,0.4,83.76,-5,1000.0
2016,1,6,22,30,0,0,-6,0.124,0.4,83.74,-5,1000.0
2016,1,6,23,0,0,0,-6,0.124,0.4,89.34,-5,1000.0
2016,1,6,23,30,0,0,-6,0.124,0.4,89.32000000000001,-5,1000.0
2016,1,7,0,0,0,0,-6,0.124,0.4,87.83,-6,1000.0
2016,1,7,0,30,0,0,-6,0.124,0.4,87.81,-6,1000.0
2016,1,7,1,0,0,0,-7,0.124,0.4,91.92,-6,1000.0
2016,1,7,1,30,0,0,-7,0.124,0.4,91.91,-6,1000.0
2016,1,7,2,0,0,0,-7,0.124,0.4,88.81,-7,1000.0
2016,1,7,2,30,0,0,-7,0.124,0.4,88.79,-7,1000.0
2016,1,7,3,0,0,0,-7,0.124,0.4,93.33,-7,1000.0
2016,1,7,3,30,0,0,-7,0.124,0.4,93.32000000000001,-7,1000.0
2016,1,7,4,0,0,0,-8,0.124,0.4,91.54,-7,1000.0
2016,1,7,4,30,0,0,-8,0.124,0.4,91.54,-7,1000.0
2016,1,7,5,0,0,0,-8,0.124,0.4,89.59,-7,1000.0
2016,1,7,5,30,0,0,-8,0.124,0.30000000000000004,89.58,-7,1000.0
2016,1,7,6,0,0,0,-8,0.124,0.30000000000000004,87.09,-8,1000.0
2016,1,7,6,30,0,0,-8,0.124,0.30000000000000004,87.08,-7,1000.0
2016,1,7,7,0,0,0,-9,0.124,0.4,84.62,-7,1000.0
2016,1,7,7,30,0,0,-9,0.124,0.30000000000000004,72.65,-5,1000.0
2016,1,7,8,0,32,323,-8,0.124,0.2,73.33,-4,1000.0
2016,1,7,8,30,48,455,-8,0.124,0.2,63.2,-2,1000.0
2016,1,7,9,0,59,541,-7,0.124,0.2,60.09,-1,1000.0
2016,1,7,9,30,71,586,-7,0.124,0.1,55.86,0,1000.0
2016,1,7,10,0,87,597,-6,0.124,0.1,55.67,1,1000.0
2016,1,7,10,30,138,399,-6,0.124,0.1,51.79,2,1000.0
2016,1,7,11,0,135,488,-7,0.124,0.1,44.15,3,1000.0
2016,1,7,11,30,121,585,-7,0.124,0.0,44.13,4,1000.0
2016,1,7,12,0,108,641,-7,0.124,0.0,41.42,5,1000.0
2016,1,7,12,30,129,548,-7,0.124,0.0,41.410000000000004,5,1000.0
2016,1,7,13,0,121,552,-5,0.124,0.0,47.39,5,1000.0
2016,1,7,13,30,114,523,-5,0.124,0.0,47.39,5,1000.0
2016,1,7,14,0,60,844,-3,0.124,0.1,53.910000000000004,5,1000.0
2016,1,7,14,30,55,797,-3,0.124,0.2,57.81,4,1000.0
2016,1,7,15,0,49,727,-6,0.124,0.30000000000000004,47.82,4,1000.0
2016,1,7,15,30,40,622,-6,0.124,0.30000000000000004,51.32,3,1000.0
2016,1,7,16,0,27,449,-7,0.124,0.30000000000000004,46.57,3,1000.0
2016,1,7,16,30,0,0,-7,0.124,0.2,50.0,2,1000.0
2016,1,7,17,0,0,0,-7,0.124,0.2,49.58,2,1000.0
2016,1,7,17,30,0,0,-7,0.124,0.30000000000000004,49.58,2,1000.0
2016,1,7,18,0,0,0,-7,0.124,0.5,50.13,2,1000.0
2016,1,7,18,30,0,0,-7,0.124,0.7000000000000001,53.84,1,1000.0
